from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
76,76,,,246103224610411+1863170+1,246103224610331+1863890+0,1,
76,76,,,246103224610412+1863170+1,246103224610332+1863890+0,1,
76,76,,,246104624610563+1863182+0,246104624610563+1863898+0,1,
76,76,,,246108924610913+1863182+0,246108924610913+1863898+0,1,
76,76,,,246109524611754+1863182+0,246109524611754+1863898+0,1,
76,76,,,246100624610063+1863183+0,246100624610063+1863899+0,1,
76,76,,,246103224610331+1863184+0,246103224610401+1863901+0,1,
76,76,,,246101124610283+1863210+0,246101124610283+1863920+0,1,
76,76,,,246106124610634+1863210+0,246106124610634+1863920+0,1,
76,76,,,246106724610843+1863210+0,246106724610843+1863920+0,1,
76,76,,,246109524611751+1863210+0,246109524611751+1863920+0,1,
76,76,,,246104124610413+1863213+0,246103224610413+1863923+0,1,
76,76,,,246104624610563+1863248+0,246104624610563+1863935+0,1,
76,76,,,246106124610633+1863290+0,246106124610633+1863947+0,1,
76,76,,,246109524611751+1863290+0,246109524611751+1863947+0,1,
76,76,,,246103224610401+1863292+0,246103924610411+1863949+0,1,
76,76,,,246101124610282+1863319+0,246101124610282+1864169+0,1,
76,76,,,246106724610841+1863319+0,246106724610841+1864169+0,1,
76,76,,,246106724610842+1863319+0,246106724610842+1864169+0,1,
76,76,,,246109524611752+1863319+0,246109524611752+1864169+0,1,
76,76,,,246101124610284+1863354+0,246101124610284+1864470+0,1,
76,76,,,246106124610632+1863354+0,246106124610632+1864470+0,1,
76,76,,,246100424610051+1863354+0,246100424610051+1864507+0,1,
76,76,,,246109524611752+1863354+0,246109524611752+1864507+0,1,
76,76,,,246109524611754+1863354+0,246109524611754+1864507+0,1,
76,76,,,246101524610295+1863356+0,246101524610295+1864472+0,1,
76,76,,,246100424610051+1863391+0,246100424610051+1864524+0,1,
76,76,,,246104624610564+1863391+0,246104624610564+1864524+0,1,
76,76,,,246106124610633+1863391+0,246106124610633+1864524+0,1,
76,76,,,246104624610563+1863414+1,246104624610563+1864565+1,1,
76,76,,,246106724610844+1863414+1,246106724610844+1864565+1,1,
76,76,,,246109524611754+1863414+1,246109524611754+1864565+1,1,
76,76,,,246101524610295+1863416+1,246101524611765+1864564+1,1,
76,76,,,246101524611765+1863575+1,246101524610295+1865366+1,1,
76,76,,,246106724610843+1863576+1,246106724610843+1865364+1,1,
76,76,,,246109524611751+1863688+1,246109524611751+1865508+1,1,
76,76,,,246101124610282+1863706+1,246101124610282+1865524+0,1,
76,76,,,246103224610361+1863706+1,246103224610331+1865526+0,1,
76,76,,,246103924610431+1863706+1,246103924610411+1865526+0,1,
76,76,,,246103924610435+1863706+1,246101524611765+1865523+0,1,
76,76,,,246104624610561+1863706+1,246104624610561+1865524+0,1,
76,76,,,246104624610564+1863706+1,246104624610564+1865524+0,1,
76,76,,,246106724610841+1863706+1,246106724610841+1865524+0,1,
76,76,,,246100124610015+1863713+0,246100124610015+1865558+0,1,
76,76,,,246106124610633+1863714+0,246106124610633+1865559+0,1,
76,76,,,246103424610343+1863718+0,246103424610343+1865563+0,1,
76,76,,,246104624610563+1863738+0,246104624610563+1865620+0,1,
76,76,,,246109524611753+1863738+0,246109524611753+1865620+0,1,
76,76,,,246101124610282+1863768+0,246101124610282+1865658+0,1,
76,76,,,246103224610343+1863770+0,246103224610343+1865660+0,1,
76,76,,,246103924610401+1863770+0,246103924610401+1865660+0,1,
76,76,,,246100624610063+1863790+0,246100624610063+1865756+0,1,
76,76,,,246105024611765+1863790+0,246105024611765+1865756+0,1,
76,76,,,246109524611721+1863791+0,246109524611721+1865757+0,1,
76,76,,,246104624610531+1863794+0,246104624610531+1865774+0,1,
76,76,,,246104724611754+1863795+0,246106824610844+1865775+0,1,
76,76,,,246104724611753+1863795+0,246109624611753+1865775+0,1,
76,76,,,246100324610037+1867947+0,246100324610037+1868386+0,1,
76,76,,,246109424611717+1867951+0,246109424611717+1868390+0,1,
76,76,,,246101624610586+1867954+0,246101624610586+1868402+0,1,
76,76,,,246108824610936+1867954+0,246108824610936+1868402+0,1,
76,76,,,246101024610527+1867959+0,246101024610527+1868407+0,1,
76,76,,,246104624610564+1862344+1,246104624610564+1863844+1,1,
76,76,,,246108924610914+1862344+1,246108924610914+1863844+1,1,
76,76,,,246109524611753+1862344+1,246109524611753+1863844+1,1,
76,76,,,246101524610295+1862346+1,246101524610295+1863843+1,1,
76,76,,,246105024611765+1862346+1,246105024611765+1863843+1,1,
76,76,,,246103224610411+1862347+1,246103224610401+1863846+1,1,
76,76,,,246101124610284+1862354+1,246101124610284+1863857+1,1,
76,76,,,246104624610562+1862354+1,246104624610562+1863857+1,1,
76,76,,,246106724610842+1862354+1,246106724610842+1863857+1,1,
76,76,,,246101124610284+1862496+0,246101124610284+1874044+0,1,
76,76,,,246104624610562+1862496+0,246104624610562+1874044+0,1,
76,76,,,246106724610841+1862496+0,246106724610841+1874044+0,1,
76,76,,,246108924610912+1862496+0,246108924610912+1874044+0,1,
76,76,,,246108924610914+1862496+0,246108924610914+1874044+0,1,
76,76,,,246104624610561+1862496+0,246104624610561+1864542+0,1,
76,76,,,246106124610633+1862496+0,246106124610633+1864542+0,1,
76,76,,,246106124610634+1862496+0,246106124610634+1864542+0,1,
76,76,,,246108924610914+1862496+0,246108924610914+1864542+0,1,
76,76,,,246109524611753+1862496+0,246109524611753+1864542+0,1,
76,76,,,246101524610295+1862498+0,246101524611765+1874043+0,1,
76,76,,,246103224610341+1862499+0,246103224610431+1864541+0,1,
76,76,,,246104124610413+1862500+0,246103224610433+1864541+0,1,
76,76,,,246101524611765+1862510+0,246105024611765+1864556+1,1,
76,76,,,246101124610282+1862511+0,246101124610282+1864557+1,1,
76,76,,,246109524611752+1862511+0,246109524611752+1864557+1,1,
76,76,,,246100624610063+1862512+0,246100624610063+1864558+1,1,
76,76,,,246103224610402+1862513+0,246103224610362+1864556+1,1,
76,76,,,246104624610564+1862517+1,246104624610564+1864817+1,1,
76,76,,,246106124610634+1862517+1,246106124610634+1864817+1,1,
76,76,,,246106724610843+1862517+1,246106724610843+1864817+1,1,
76,76,,,246109524611752+1862517+1,246109524611752+1864817+1,1,
76,76,,,246109524611754+1862517+1,246109524611754+1864817+1,1,
76,76,,,246101524610295+1862519+1,246101524610295+1864819+1,1,
76,76,,,246103224610401+1862520+1,246103224610341+1864820+1,1,
76,76,,,246100124610015+1862654+1,246100124610015+1865266+1,1,
76,76,,,246104624610561+1862655+1,246104624610561+1865267+1,1,
76,76,,,246106724610842+1862655+1,246106724610842+1865267+1,1,
76,76,,,246109524611751+1862655+1,246109524611751+1865267+1,1,
76,76,,,246109524611752+1862655+1,246109524611752+1865267+1,1,
76,76,,,246107224610866+1872469+0,246105124611776+1873816+0,1,
76,76,,,246103724610446+1872470+0,246103724610446+1873815+0,1,
76,76,,,246100924610306+1872485+0,246102324610306+1872851+0,1,
76,76,,,246101024610107+1872504+0,246101024610107+1873823+0,1,
76,76,,,246102424610527+1872504+0,246102424610527+1873823+0,1,
76,76,,,246106624610807+1872504+0,246106624610807+1873823+0,1,
76,76,,,246107224610866+1872507+0,246105124611776+1873828+0,1,
76,76,,,246101724610177+1872527+0,246101724610177+1872905+0,1,
76,76,,,246106024610651+1872528+0,246106024610651+1872906+0,1,
76,76,,,246106024610656+1872528+0,246106024610656+1872906+0,1,
76,76,,,246108724610877+1872530+0,246108724610877+1872908+0,1,
76,76,,,246106624610807+1872544+0,246106624610807+1873835+0,1,
76,76,,,246109424611717+1872544+0,246109424611717+1873835+0,1,
76,76,,,246101724610177+1872546+0,246101724610177+1873837+0,1,
76,76,,,246102424610527+1872563+0,246102424610527+1872964+0,1,
76,76,,,246103524610424+1872566+0,246103524610424+1872967+0,1,
76,76,,,246103724610446+1872567+0,246103724610446+1872968+0,1,
76,76,,,246100224610026+1872579+0,246100224610026+1873842+0,1,
76,76,,,246100924610306+1872582+0,246101624610166+1873848+0,1,
76,76,,,246100924610306+1872582+0,246102324610306+1873846+0,1,
76,76,,,246101024610527+1872583+0,246101024610107+1873847+0,1,
76,76,,,246101024610527+1872583+0,246102424610527+1873847+0,1,
76,76,,,246106024610651+1872602+0,246106024610651+1873017+0,1,
76,76,,,246100324610037+1872615+0,246100324610037+1873855+0,1,
76,76,,,246108824610936+1872620+0,246105124611776+1873864+0,1,
76,76,,,246105924610597+1872622+0,246105924610597+1873865+0,1,
76,76,,,246106624610807+1872637+0,246106624610807+1873055+0,1,
76,76,,,246106024610651+1872638+0,246106024610651+1873056+0,1,
76,76,,,246110024611776+1872638+0,246110024611776+1873056+0,1,
76,76,,,246101024610527+1872655+0,246101024610527+1873871+0,1,
76,76,,,246105924610597+1872676+0,246105924610597+1873563+0,1,
76,76,,,246105124610586+1872692+0,246105124610586+1873881+0,1,
76,76,,,246106024610656+1872692+0,246106024610656+1873881+0,1,
76,76,,,246103724610446+1872693+0,246103724610446+1873882+0,1,
76,76,,,246101024610527+1872710+0,246101024610527+1873162+0,1,
76,76,,,246110024611776+1872729+0,246105124611776+1873892+0,1,
76,76,,,246105924610597+1872731+0,246105924610597+1873893+0,1,
76,76,,,246100224610026+1872742+0,246100224610026+1873193+0,1,
76,76,,,246108824610931+1872748+0,246108824610931+1873199+0,1,
76,76,,,246106024610651+1872766+0,246106024610651+1873217+0,1,
76,76,,,246110024611776+1872766+0,246110024611776+1873217+0,1,
76,76,,,246100224610026+1872769+0,246100224610026+1873220+0,1,
76,76,,,246103724610446+1872772+0,246103724610446+1873223+0,1,
76,76,,,246109524611753+1863080+0,246109524611753+1863807+1,1,
76,76,,,246105024611765+1863082+0,246105024611765+1863806+1,1,
76,76,,,246101524610295+1863092+1,246101524610295+1863822+1,1,
76,76,,,246105024611765+1863092+1,246105024611765+1863822+1,1,
76,76,,,246100424610052+1863093+1,246100424610052+1863820+1,1,
76,76,,,246103224610401+1863095+1,246103224610341+1863823+1,1,
76,76,,,246101124610282+1863105+1,246101124610282+1863832+1,1,
76,76,,,246109524611751+1863105+1,246109524611751+1863832+1,1,
76,76,,,246105024611765+1863107+1,246105024611765+1863831+1,1,
76,76,,,246106724610843+1863134+1,246106724610843+1863871+1,1,
76,76,,,246108924610913+1863134+1,246108924610913+1863871+1,1,
76,76,,,246101124610281+1863153+1,246101124610281+1863877+1,1,
76,76,,,246101124610282+1863153+1,246101124610282+1863877+1,1,
76,76,,,246106724610843+1863153+1,246106724610843+1863877+1,1,
76,76,,,246101124610281+1863168+1,246101124610281+1863888+0,1,
76,76,,,246104624610562+1863168+1,246104624610562+1863888+0,1,
76,76,,,246104624610564+1863168+1,246104624610564+1863888+0,1,
76,76,,,246100624610063+1863169+1,246100624610063+1863889+0,1,
76,76,,,246100424610052+1863182+0,246100424610052+1863898+0,1,
76,76,,,246101124610281+1863182+0,246101124610281+1863898+0,1,
76,76,,,246106124610634+1863182+0,246106124610634+1863898+0,1,
76,76,,,246108924610912+1863182+0,246108924610912+1863898+0,1,
76,76,,,246100424610051+1863210+0,246100424610051+1863920+0,1,
76,76,,,246104624610563+1863210+0,246104624610563+1863920+0,1,
76,76,,,246106724610842+1863210+0,246106724610842+1863920+0,1,
76,76,,,246108924610914+1863210+0,246108924610914+1863920+0,1,
76,76,,,246100624610063+1863211+0,246100624610063+1863921+0,1,
76,76,,,246103924610401+1863212+0,246103224610411+1863923+0,1,
76,76,,,246100124610015+1863247+0,246100124610015+1863934+0,1,
76,76,,,246101124610282+1863248+0,246101124610282+1863935+0,1,
76,76,,,246104624610561+1863248+0,246104624610561+1863935+0,1,
76,76,,,246104624610562+1863248+0,246104624610562+1863935+0,1,
76,76,,,246106724610843+1863248+0,246106724610843+1863935+0,1,
76,76,,,246106724610844+1863248+0,246106724610844+1863935+0,1,
76,76,,,246108924610912+1863248+0,246108924610912+1863935+0,1,
76,76,,,246108924610914+1863248+0,246108924610914+1863935+0,1,
76,76,,,246100624610063+1863249+0,246100624610063+1863936+0,1,
76,76,,,246100424610051+1863290+0,246100424610051+1863947+0,1,
76,76,,,246104624610562+1863290+0,246104624610562+1863947+0,1,
76,76,,,246106724610844+1863290+0,246106724610844+1863947+0,1,
76,76,,,246108924610914+1863290+0,246108924610914+1863947+0,1,
76,76,,,246109524611754+1863290+0,246109524611754+1863947+0,1,
76,76,,,246100624610063+1863291+0,246100624610063+1863948+0,1,
76,76,,,246103224610402+1863292+0,246103924610412+1863949+0,1,
76,76,,,246101524611765+1863318+0,246101524611765+1864168+0,1,
76,76,,,246106124610633+1863319+0,246106124610633+1864169+0,1,
76,76,,,246101124610283+1863354+0,246101124610283+1864470+0,1,
76,76,,,246109524611752+1863354+0,246109524611752+1864470+0,1,
76,76,,,246109524611753+1863354+0,246109524611753+1864470+0,1,
76,76,,,246101124610282+1863354+0,246101124610282+1864507+0,1,
76,76,,,246101124610284+1863354+0,246101124610284+1864507+0,1,
76,76,,,246108924610914+1863354+0,246108924610914+1864507+0,1,
76,76,,,246109524611753+1863354+0,246109524611753+1864507+0,1,
76,76,,,246101124610284+1863391+0,246101124610284+1864524+0,1,
76,76,,,246100624610063+1863392+0,246100624610063+1864525+0,1,
76,76,,,246100124610015+1863413+1,246100124610015+1864564+1,1,
76,76,,,246101124610281+1863414+1,246101124610281+1864565+1,1,
76,76,,,246106124610632+1863414+1,246106124610632+1864565+1,1,
76,76,,,246101124610281+1863576+1,246101124610281+1865364+1,1,
76,76,,,246101124610282+1863576+1,246101124610282+1865364+1,1,
76,76,,,246104624610562+1863576+1,246104624610562+1865364+1,1,
76,76,,,246106124610633+1863576+1,246106124610633+1865364+1,1,
76,76,,,246109524611752+1863576+1,246109524611752+1865364+1,1,
76,76,,,246103224610343+1863578+1,246103224610363+1865363+1,1,
76,76,,,246101124610284+1863688+1,246101124610284+1865508+1,1,
76,76,,,246104624610561+1863688+1,246104624610561+1865508+1,1,
76,76,,,246106124610633+1863688+1,246106124610633+1865508+1,1,
76,76,,,246106724610842+1863688+1,246106724610842+1865508+1,1,
76,76,,,246103224610413+1863690+1,246103424610343+1865512+1,1,
76,76,,,246106124610632+1863706+1,246106124610632+1865524+0,1,
76,76,,,246106124610634+1863706+1,246106124610634+1865524+0,1,
76,76,,,246106724610843+1863706+1,246106724610843+1865524+0,1,
76,76,,,246101124610281+1863714+0,246101124610281+1865559+0,1,
76,76,,,246109524611754+1863714+0,246109524611754+1865559+0,1,
76,76,,,246103224610401+1863717+0,246103224610401+1865562+0,1,
76,76,,,246101124610282+1863726+0,246101124610282+1865600+0,1,
76,76,,,246104624610562+1863726+0,246104624610562+1865600+0,1,
76,76,,,246106724610843+1863726+0,246106724610843+1865600+0,1,
76,76,,,246108924610912+1863726+0,246108924610912+1865600+0,1,
76,76,,,246109524611754+1863726+0,246109524611754+1865600+0,1,
76,76,,,246100624610063+1863727+0,246100624610063+1865601+0,1,
76,76,,,246103224610411+1863729+0,246103924610401+1865602+0,1,
76,76,,,246103224610412+1863729+0,246103924610402+1865602+0,1,
76,76,,,246101524611765+1863737+0,246103624610435+1865619+0,1,
76,76,,,246101124610282+1863738+0,246101124610282+1865620+0,1,
76,76,,,246106124610633+1863738+0,246106124610633+1865620+0,1,
76,76,,,246106124610634+1863738+0,246106124610634+1865620+0,1,
76,76,,,246106724610842+1863738+0,246106724610842+1865620+0,1,
76,76,,,246108924610912+1863738+0,246108924610912+1865620+0,1,
76,76,,,246108924610913+1863738+0,246108924610913+1865620+0,1,
76,76,,,246103224610401+1863740+0,246103924610411+1865623+0,1,
76,76,,,246109524611754+1863768+0,246109524611754+1865658+0,1,
76,76,,,246104724610563+1863792+0,246104724610563+1865758+0,1,
76,76,,,246106824610843+1863792+0,246106824610843+1865758+0,1,
76,76,,,246100124610015+1863793+0,246100124610015+1865773+0,1,
76,76,,,246100524610052+1863795+0,246100524610052+1865775+0,1,
76,76,,,246104724611752+1863795+0,246106124610612+1865774+0,1,
76,76,,,246103324610412+1863797+0,246103324610412+1865776+0,1,
76,76,,,246103324610413+1863797+0,246103324610413+1865776+0,1,
76,76,,,246106024610656+1867946+0,246101624611776+1868385+0,1,
76,76,,,246105924610597+1867953+0,246105924610597+1868392+0,1,
76,76,,,246106024610651+1867954+0,246106024610651+1868402+0,1,
76,76,,,246106024610656+1867954+0,246106024610656+1868402+0,1,
76,76,,,246106624610807+1867959+0,246106624610807+1868407+0,1,
76,76,,,246101124610281+1862344+1,246101124610281+1863844+1,1,
76,76,,,246104624610561+1862344+1,246104624610561+1863844+1,1,
76,76,,,246104624610563+1862344+1,246104624610563+1863844+1,1,
76,76,,,246106124610633+1862344+1,246106124610633+1863844+1,1,
76,76,,,246106724610841+1862344+1,246106724610841+1863844+1,1,
76,76,,,246106724610843+1862344+1,246106724610843+1863844+1,1,
76,76,,,246100424610051+1862354+1,246100424610051+1863857+1,1,
76,76,,,246101124610281+1862354+1,246101124610281+1863857+1,1,
76,76,,,246106124610633+1862354+1,246106124610633+1863857+1,1,
76,76,,,246103224610343+1862356+1,246103424610343+1863860+1,1,
76,76,,,246106124610632+1862496+0,246106124610632+1874044+0,1,
76,76,,,246108924610913+1862496+0,246108924610913+1874044+0,1,
76,76,,,246109524611754+1862496+0,246109524611754+1874044+0,1,
76,76,,,246106724610844+1862496+0,246106724610844+1864542+0,1,
76,76,,,246104124610413+1862500+0,246103224610413+1874046+0,1,
76,76,,,246100424610051+1862511+0,246100424610051+1864557+1,1,
76,76,,,246104624610563+1862511+0,246104624610563+1864557+1,1,
76,76,,,246108924610913+1862511+0,246108924610913+1864557+1,1,
76,76,,,246108924610914+1862511+0,246108924610914+1864557+1,1,
76,76,,,246103224610401+1862513+0,246103224610361+1864556+1,1,
76,76,,,246104624610561+1862517+1,246104624610561+1864817+1,1,
76,76,,,246106724610841+1862517+1,246106724610841+1864817+1,1,
76,76,,,246109524611751+1862517+1,246109524611751+1864817+1,1,
76,76,,,246109524611753+1862517+1,246109524611753+1864817+1,1,
76,76,,,246100424610052+1862645+1,246100424610052+1865253+1,1,
76,76,,,246101124610281+1862645+1,246101124610281+1865253+1,1,
76,76,,,246100424610051+1862655+1,246100424610051+1865267+1,1,
76,76,,,246101124610282+1862655+1,246101124610282+1865267+1,1,
76,76,,,246104624610562+1862655+1,246104624610562+1865267+1,1,
76,76,,,246103424610343+1862659+1,246103424610343+1865270+1,1,
76,76,,,246100924610306+1872467+0,246102324610306+1873810+0,1,
76,76,,,246110024611776+1872469+0,246105124611776+1873816+0,1,
76,76,,,246100224610026+1872481+0,246100224610026+1872847+0,1,
76,76,,,246100324610037+1872482+0,246100324610037+1872848+0,1,
